0,0,0
16:44:50.373,Node3,10.5797
16:44:50.373,Node5,7.6812
16:44:50.373,Node2,7.6812
16:45:13.354,Node1,10.5797
16:45:13.354,Node0,14.9275
16:45:13.354,Node3,13.4783
16:45:13.354,Node5,1.8841
16:45:13.354,Node2,13.4783
16:45:30.278,Node1,10.5797
16:45:30.278,Node0,13.4783
16:45:30.278,Node3,16.3768
16:45:30.278,Node5,3.3333
16:45:30.278,Node2,10.5797
16:45:45.241,Node1,10.5797
16:45:45.241,Node0,7.6812
16:45:45.241,Node3,13.4783
16:45:45.241,Node5,6.2319
16:45:45.241,Node2,9.1304
16:46:2.151,Node1,7.6812
16:46:2.151,Node0,13.4783
16:46:2.151,Node3,19.2754
16:46:2.151,Node5,7.6812
16:46:2.151,Node2,20.7246
16:46:19.046,Node1,10.5797
16:46:19.046,Node0,10.5797
16:46:19.046,Node3,12.029
16:46:19.046,Node5,9.1304
16:46:19.046,Node2,13.4783
16:46:33.934,Node1,12.029
16:46:33.934,Node0,12.029
16:46:33.934,Node3,13.4783
16:46:33.934,Node5,9.1304
16:46:33.934,Node2,10.5797
16:46:50.867,Node1,22.1739
16:46:50.867,Node0,16.3768
16:46:50.867,Node3,25.0725
16:46:50.867,Node5,7.6812
16:46:50.867,Node2,6.2319
16:47:7.763,Node1,12.029
16:47:7.763,Node0,10.5797
16:47:7.763,Node3,12.029
16:47:7.763,Node5,7.6812
16:47:7.763,Node2,4.7826
16:47:20.667,Node1,10.5797
16:47:20.667,Node0,13.4783
16:47:20.667,Node3,17.8261
16:47:20.667,Node5,4.7826
16:47:20.667,Node2,10.5797
16:47:37.579,Node1,16.3768
16:47:37.579,Node0,10.5797
16:47:37.579,Node3,26.5217
16:47:37.579,Node5,6.2319
16:47:37.579,Node2,10.5797
16:47:52.497,Node1,20.7246
16:47:52.497,Node0,13.4783
16:47:52.497,Node3,14.9275
16:47:52.497,Node5,7.6812
16:47:52.497,Node2,4.7826
16:48:15.416,Node1,13.4783
16:48:15.416,Node0,10.5797
16:48:15.416,Node3,14.9275
16:48:15.416,Node5,4.7826
16:48:15.416,Node2,4.7826
16:48:30.307,Node1,19.2754
16:48:30.307,Node0,14.9275
16:48:30.307,Node3,33.7681
16:48:30.307,Node5,7.6812
16:48:30.307,Node2,13.4783
16:48:47.194,Node1,12.029
16:48:47.194,Node0,13.4783
16:48:47.194,Node3,22.1739
16:48:47.194,Node5,9.1304
16:48:47.194,Node2,12.029
16:49:2.076,Node1,12.029
16:49:2.076,Node0,12.029
16:49:2.076,Node3,25.0725
16:49:2.076,Node5,10.5797
16:49:2.076,Node2,7.6812
16:49:18.956,Node1,16.3768
16:49:18.956,Node0,13.4783
16:49:18.956,Node3,22.1739
16:49:18.956,Node5,10.5797
16:49:18.956,Node2,7.6812
16:49:35.822,Node1,10.5797
16:49:35.822,Node0,12.029
16:49:35.822,Node3,32.3188
16:49:35.822,Node5,14.9275
16:49:35.822,Node2,6.2319
16:49:50.721,Node1,9.1304
16:49:50.721,Node0,12.029
16:49:50.721,Node3,23.6232
16:49:50.721,Node5,12.029
16:49:50.721,Node2,4.7826
16:50:7.606,Node1,10.5797
16:50:7.606,Node0,10.5797
16:50:7.606,Node3,10.5797
16:50:7.606,Node5,6.2319
16:50:7.606,Node2,9.1304
16:50:24.495,Node1,12.029
16:50:24.495,Node0,12.029
16:50:24.495,Node3,12.029
16:50:24.495,Node5,7.6812
16:50:24.495,Node2,9.1304
16:50:41.351,Node1,12.029
16:50:41.351,Node0,10.5797
16:50:41.351,Node3,17.8261
16:50:41.351,Node5,10.5797
16:50:41.351,Node2,7.6812
16:50:58.229,Node1,9.1304
16:50:58.229,Node0,16.3768
16:50:58.229,Node3,19.2754
16:50:58.229,Node5,4.7826
16:50:58.229,Node2,6.2319
16:51:21.126,Node1,14.9275
16:51:21.126,Node0,13.4783
16:51:21.126,Node3,13.4783
16:51:21.126,Node5,4.7826
16:51:21.126,Node2,12.029
16:51:38.044,Node1,9.1304
16:51:38.044,Node0,13.4783
16:51:38.044,Node3,23.6232
16:51:38.044,Node5,3.3333
16:51:38.044,Node2,12.029
16:51:52.912,Node1,9.1304
16:51:52.912,Node0,10.5797
16:51:52.912,Node3,16.3768
16:51:52.912,Node5,3.3333
16:51:52.912,Node2,13.4783
16:52:9.817,Node1,9.1304
16:52:9.817,Node0,12.029
16:52:9.817,Node3,14.9275
16:52:9.817,Node5,4.7826
16:52:9.817,Node2,9.1304
16:52:26.682,Node1,10.5797
16:52:26.682,Node0,14.9275
16:52:26.682,Node3,13.4783
16:52:26.682,Node5,3.3333
16:52:26.682,Node2,9.1304
16:52:41.582,Node1,12.029
16:52:41.582,Node0,13.4783
16:52:41.582,Node3,23.6232
16:52:41.582,Node5,9.1304
16:52:41.582,Node2,7.6812
16:52:58.519,Node1,9.1304
16:52:58.519,Node0,19.2754
16:52:58.519,Node3,27.971
16:52:58.519,Node5,10.5797
16:52:58.519,Node2,10.5797
16:53:13.414,Node1,7.6812
16:53:13.414,Node0,17.8261
16:53:13.414,Node3,20.7246
16:53:13.414,Node5,6.2319
16:53:13.414,Node2,13.4783
16:53:30.316,Node1,7.6812
16:53:30.316,Node0,10.5797
16:53:30.316,Node3,20.7246
16:53:30.316,Node5,4.7826
16:53:30.316,Node2,9.1304
16:53:45.212,Node1,7.6812
16:53:45.212,Node0,12.029
16:53:45.212,Node3,25.0725
16:53:45.212,Node5,4.7826
16:53:45.212,Node2,6.2319
16:54:2.135,Node1,13.4783
16:54:2.135,Node0,13.4783
16:54:2.135,Node3,22.1739
16:54:2.135,Node5,4.7826
16:54:2.135,Node2,3.3333
16:54:25.083,Node1,13.4783
16:54:25.083,Node0,12.029
16:54:25.083,Node3,17.8261
16:54:25.083,Node5,6.2319
16:54:25.083,Node2,7.6812
16:54:41.984,Node1,7.6812
16:54:41.984,Node0,7.6812
16:54:41.984,Node3,23.6232
16:54:41.984,Node5,9.1304
16:54:41.984,Node2,4.7826
16:54:58.856,Node1,7.6812
16:54:58.856,Node0,13.4783
16:54:58.856,Node3,16.3768
16:54:58.856,Node5,6.2319
16:54:58.856,Node2,1.8841
16:55:13.736,Node1,10.5797
16:55:13.736,Node0,9.1304
16:55:13.736,Node3,16.3768
16:55:13.736,Node5,9.1304
16:55:13.736,Node2,6.2319
16:55:30.622,Node1,13.4783
16:55:30.622,Node0,13.4783
16:55:30.622,Node3,20.7246
16:55:30.622,Node5,4.7826
16:55:30.622,Node2,4.7826
16:55:45.529,Node1,14.9275
16:55:45.529,Node0,10.5797
16:55:45.529,Node3,0
16:55:45.529,Node5,6.2319
16:55:45.529,Node2,17.8261
16:56:2.428,Node1,12.029
16:56:2.428,Node0,10.5797
16:56:2.428,Node3,12.029
16:56:2.428,Node5,4.7826
16:56:2.428,Node2,6.2319
16:56:17.304,Node1,7.6812
16:56:17.304,Node0,10.5797
16:56:17.304,Node3,14.9275
16:56:17.304,Node5,16.3768
16:56:17.304,Node2,20.7246
16:56:34.267,Node1,12.029
16:56:34.267,Node0,13.4783
16:56:34.267,Node3,26.5217
16:56:34.267,Node5,13.4783
16:56:34.267,Node2,27.971
16:56:51.165,Node1,9.1304
16:56:51.165,Node0,17.8261
16:56:51.165,Node3,23.6232
16:56:51.165,Node5,4.7826
16:56:51.165,Node2,22.1739
16:57:8.075,Node1,9.1304
16:57:8.075,Node0,4.7826
16:57:8.075,Node3,22.1739
16:57:8.075,Node5,7.6812
16:57:8.075,Node2,32.3188
16:57:31.01,Node1,7.6812
16:57:31.01,Node0,12.029
16:57:31.01,Node3,9.1304
16:57:31.01,Node5,4.7826
16:57:31.01,Node2,36.6667
16:57:45.88,Node1,13.4783
16:57:45.88,Node0,7.6812
16:57:45.88,Node3,9.1304
16:57:45.88,Node5,13.4783
16:57:45.88,Node2,19.2754
16:58:2.791,Node1,10.5797
16:58:2.791,Node0,10.5797
16:58:2.791,Node3,16.3768
16:58:2.791,Node5,14.9275
16:58:2.791,Node2,12.029
16:58:19.703,Node1,14.9275
16:58:19.703,Node0,4.7826
16:58:19.703,Node3,12.029
16:58:19.703,Node5,10.5797
16:58:19.703,Node2,23.6232
16:58:34.631,Node1,7.6812
16:58:34.631,Node0,12.029
16:58:34.631,Node3,17.8261
16:58:34.631,Node5,9.1304
16:58:34.631,Node2,9.1304
16:58:51.523,Node1,6.2319
16:58:51.523,Node0,10.5797
16:58:51.523,Node3,12.029
16:58:51.523,Node5,7.6812
16:58:51.523,Node2,16.3768
