0,0,0
16:50:58.229,Node3,-62
16:50:58.229,Node5,-52
16:50:58.229,Node2,-53
16:51:21.126,Node1,-59
16:51:21.126,Node0,-58
16:51:21.126,Node3,-58
16:51:21.126,Node5,-52
16:51:21.126,Node2,-57
16:51:38.044,Node1,-55
16:51:38.044,Node0,-58
16:51:38.044,Node3,-65
16:51:38.044,Node5,-51
16:51:38.044,Node2,-57
16:51:52.912,Node1,-55
16:51:52.912,Node0,-56
16:51:52.912,Node3,-60
16:51:52.912,Node5,-51
16:51:52.912,Node2,-58
16:52:9.817,Node1,-55
16:52:9.817,Node0,-57
16:52:9.817,Node3,-59
16:52:9.817,Node5,-52
16:52:9.817,Node2,-55
16:52:26.682,Node1,-56
16:52:26.682,Node0,-59
16:52:26.682,Node3,-58
16:52:26.682,Node5,-51
16:52:26.682,Node2,-55
16:52:41.582,Node1,-57
16:52:41.582,Node0,-58
16:52:41.582,Node3,-65
16:52:41.582,Node5,-55
16:52:41.582,Node2,-54
16:52:58.519,Node1,-55
16:52:58.519,Node0,-62
16:52:58.519,Node3,-68
16:52:58.519,Node5,-56
16:52:58.519,Node2,-56
16:53:13.414,Node1,-54
16:53:13.414,Node0,-61
16:53:13.414,Node3,-63
16:53:13.414,Node5,-53
16:53:13.414,Node2,-58
16:53:30.316,Node1,-54
16:53:30.316,Node0,-56
16:53:30.316,Node3,-63
16:53:30.316,Node5,-52
16:53:30.316,Node2,-55
16:53:45.212,Node1,-54
16:53:45.212,Node0,-57
16:53:45.212,Node3,-66
16:53:45.212,Node5,-52
16:53:45.212,Node2,-53
16:54:2.135,Node1,-58
16:54:2.135,Node0,-58
16:54:2.135,Node3,-64
16:54:2.135,Node5,-52
16:54:2.135,Node2,-51
16:54:25.083,Node1,-58
16:54:25.083,Node0,-57
16:54:25.083,Node3,-61
16:54:25.083,Node5,-53
16:54:25.083,Node2,-54
16:54:41.984,Node1,-54
16:54:41.984,Node0,-54
16:54:41.984,Node3,-65
16:54:41.984,Node5,-55
16:54:41.984,Node2,-52
16:54:58.856,Node1,-54
16:54:58.856,Node0,-58
16:54:58.856,Node3,-60
16:54:58.856,Node5,-53
16:54:58.856,Node2,-50
16:55:13.736,Node1,-56
16:55:13.736,Node0,-55
16:55:13.736,Node3,-60
16:55:13.736,Node5,-55
16:55:13.736,Node2,-53
16:55:30.622,Node1,-58
16:55:30.622,Node0,-58
16:55:30.622,Node3,-63
16:55:30.622,Node5,-52
16:55:30.622,Node2,-52
16:55:45.529,Node1,-59
16:55:45.529,Node0,-56
16:55:45.529,Node3,0
16:55:45.529,Node5,-53
16:55:45.529,Node2,-61
16:56:2.428,Node1,-57
16:56:2.428,Node0,-56
16:56:2.428,Node3,-57
16:56:2.428,Node5,-52
16:56:2.428,Node2,-53
16:56:17.304,Node1,-54
16:56:17.304,Node0,-56
16:56:17.304,Node3,-59
16:56:17.304,Node5,-60
16:56:17.304,Node2,-63
16:56:34.267,Node1,-57
16:56:34.267,Node0,-58
16:56:34.267,Node3,-67
16:56:34.267,Node5,-58
16:56:34.267,Node2,-68
16:56:51.165,Node1,-55
16:56:51.165,Node0,-61
16:56:51.165,Node3,-65
16:56:51.165,Node5,-52
16:56:51.165,Node2,-64
16:57:8.075,Node1,-55
16:57:8.075,Node0,-52
16:57:8.075,Node3,-64
16:57:8.075,Node5,-54
16:57:8.075,Node2,-71
16:57:31.01,Node1,-54
16:57:31.01,Node0,-57
16:57:31.01,Node3,-55
16:57:31.01,Node5,-52
16:57:31.01,Node2,-74
16:57:45.88,Node1,-58
16:57:45.88,Node0,-54
16:57:45.88,Node3,-55
16:57:45.88,Node5,-58
16:57:45.88,Node2,-62
16:58:2.791,Node1,-56
16:58:2.791,Node0,-56
16:58:2.791,Node3,-60
16:58:2.791,Node5,-59
16:58:2.791,Node2,-57
16:58:19.703,Node1,-59
16:58:19.703,Node0,-52
16:58:19.703,Node3,-57
16:58:19.703,Node5,-56
16:58:19.703,Node2,-65
16:58:34.631,Node1,-54
16:58:34.631,Node0,-57
16:58:34.631,Node3,-61
16:58:34.631,Node5,-55
16:58:34.631,Node2,-55
16:58:51.523,Node1,-53
16:58:51.523,Node0,-56
16:58:51.523,Node3,-57
16:58:51.523,Node5,-54
16:58:51.523,Node2,-60
